Time_1,U,I,Ah_Step,EntryIdx,Battery_name,Battery_serial,Testplan,Testpoint,Testpoint_short,CU,EFC,tStep,CRate,TBegin,MaxTincr,MaxT,pOCV_DCH,pOCV_CH,C3_DCH
2024-06-19 01:32:54,2.72198408189694,0.150894889017224,0.00729139858908602,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:33:04,2.72959400421726,0.15092023132847,0.00769653672103809,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:33:13,2.73695790684354,0.150919522006903,0.00810165063599,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:33:23,2.74405569504616,0.150856708991794,0.00850683096193454,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:33:33,2.75090614475466,0.150859197049303,0.00891202110569276,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:33:42,2.75750023461854,0.150909027891451,0.00931716531317221,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:33:52,2.76386563060712,0.150864248599239,0.00972231111569127,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:34:02,2.77003291214276,0.150867532974943,0.0101274439343446,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:34:11,2.77596174725678,0.150814962088094,0.0105325952749775,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:34:21,2.7817077023496,0.150948094736144,0.0109377184002305,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:34:31,2.78730460474084,0.150851909527947,0.0113428877809641,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:34:40,2.79270954587192,0.150810085335831,0.011747982315368,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:34:50,2.7980037507084,0.150841520902686,0.0121530757541938,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:00,2.80309743488662,0.150926785652184,0.0125581608167488,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:09,2.807982067753,0.150906338139853,0.012963259602751,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:19,2.81285433448145,0.150766149363802,0.0133683477941527,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:29,2.81751955529186,0.150822180011187,0.0137734178171488,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:38,2.82201452208353,0.150814665571567,0.0141785072978787,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:48,2.82640468559949,0.150879540814836,0.0145835644171177,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:35:58,2.83070371020036,0.150871066912458,0.0149885926266616,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:36:07,2.83488746148239,0.150848450780525,0.0153936401284275,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:36:17,2.83891378130003,0.150826915964236,0.0157986994173253,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:36:27,2.84282062965005,0.150837590770868,0.0162038412001243,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:36:36,2.84663649386366,0.150901169230814,0.0166089775455181,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:36:46,2.8503546655595,0.150821104589996,0.0170140495754863,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:36:56,2.8539703427,0.150846967840544,0.0174191601397524,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:37:05,2.85745479042783,0.150844762089395,0.0178242867825492,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:37:15,2.86085261933258,0.150780201184058,0.018229332115018,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:37:25,2.86419597462629,0.150861891801782,0.0186344224220537,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:37:34,2.86747738177254,0.150907531909598,0.019039488661693,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:37:44,2.87071586183526,0.150834299470103,0.0194445805140666,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:37:54,2.87375722497995,0.150839384490813,0.0198496307208442,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:38:03,2.87675071624,0.150856758663355,0.0202547059855358,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:38:13,2.87968903920864,0.150857684264766,0.0206598216378409,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:38:23,2.88260947683597,0.1508863120667,0.021064948970594,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:38:32,2.88536975602389,0.150888621623076,0.0214701055642595,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:38:42,2.88812384401332,0.150865494464775,0.0218752361011892,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:38:52,2.89088718866627,0.150833634563859,0.0222803149220886,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:01,2.89352359689977,0.150869350364214,0.0226853887807714,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:11,2.8961107154894,0.150825574909815,0.0230904125969685,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:21,2.89867675466013,0.150833529451143,0.0234954718137691,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:30,2.90118275742862,0.150895063720076,0.0239005432891823,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:40,2.90360527378281,0.151014210313043,0.0243056806545339,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:50,2.9060483082142,0.150842522733876,0.0247108062439036,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:39:59,2.90847052677093,0.150900763259941,0.0251159184998058,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:40:09,2.91083300891838,0.150828634911161,0.0255210329914812,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:40:19,2.91311336415037,0.150923816590029,0.0259261539147197,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:40:28,2.91543948084641,0.150886932127315,0.0263312875933185,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:40:38,2.91762777047089,0.150892574013994,0.026736392851679,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:40:48,2.9199082564733,0.150877099015139,0.0271415380103553,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:40:57,2.92210544928885,0.150862676658312,0.0275466677595931,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:41:07,2.92423829816097,0.15094081,0.0279517813880747,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:41:17,2.92641539165853,0.150878754108971,0.0283568158432892,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:41:26,2.9285379082206,0.150871642967764,0.0287618212644366,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:41:36,2.93068423754555,0.150851810748469,0.0291669419000596,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:41:46,2.93276012037034,0.150878166553477,0.0295720807498878,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:41:55,2.93478033541305,0.150870377694513,0.0299772417402944,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:42:05,2.93679566946197,0.150887439509836,0.0303824086659543,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:42:15,2.93881955360898,0.150928174509058,0.0307875438201552,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:42:24,2.9407827252361,0.150908007209736,0.0311926626699249,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:42:34,2.94273553780798,0.150924597306631,0.0315978058965049,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:42:44,2.94471719714918,0.150929264483589,0.0320029361533859,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:42:53,2.94665547280651,0.150937332148234,0.0324080708799796,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:43:03,2.94853086306198,0.15078828,0.0328132289095366,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:43:13,2.95045504670529,0.150816045674871,0.0332183615823828,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:43:22,2.95237636100786,0.150901445110884,0.0336234610614371,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:43:32,2.95413745646118,0.15082642,0.0340285992090748,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:43:42,2.95601429133988,0.15090819093511,0.0344337470229484,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:43:51,2.95782703122018,0.150914556620327,0.0348388623640592,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:01,2.95966215715451,0.150866720192132,0.0352439477617793,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:11,2.96141665147272,0.15084600746363,0.0356490416515686,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:20,2.96320333278387,0.15092987605454,0.0360541266850694,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:30,2.96499535653354,0.150836071144234,0.0364591558280252,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:40,2.9667719535595,0.150871485613894,0.036864261724147,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:49,2.96849677657811,0.150860604111162,0.0372693971249985,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:44:59,2.97022852380135,0.150946805817978,0.0376745117362313,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:45:09,2.97191778118377,0.150877031909598,0.0380796209513639,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:45:18,2.97362710916601,0.150870059451724,0.0384847183670577,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:45:28,2.97528546812056,0.150993240862529,0.0388898613922878,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:45:38,2.97694217894376,0.150874841940957,0.0392949978405634,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:45:47,2.97863772853625,0.150944766737638,0.0397001087327467,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:45:57,2.98023288039396,0.150918434002337,0.0401052138320255,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:46:07,2.98192507217406,0.15092521732671,0.0405103372762174,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:46:16,2.9835155354497,0.150852386634737,0.0409155059010328,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:46:26,2.98511653106122,0.150774823061765,0.0413206334120847,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:46:36,2.98674551148185,0.150873716938174,0.0417257052222603,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:46:45,2.98833541400952,0.150795079753423,0.0421307658619641,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:46:55,2.98988188254344,0.150943981140839,0.0425357848667343,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:47:05,2.99149883770348,0.150866998499651,0.0429408112803765,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:47:14,2.99300218450122,0.150876988735402,0.0433458886562242,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:47:24,2.99453970790486,0.15087981,0.0437509790788732,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:47:34,2.9960430933346,0.150828871085043,0.0441560397933062,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:47:43,2.99763238883036,0.15082930091707,0.0445611045598975,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:47:53,2.9991456845557,0.150880622467338,0.0449661797644877,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:48:03,3.0006647384437,0.15080584144028,0.0453712977571038,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:48:12,3.00210984230229,0.150850991024598,0.0457763944398007,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:48:22,3.00356441990247,0.150840249409821,0.0461815117286631,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:48:32,3.00511022265424,0.15087722751956,0.0465865795363848,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:48:41,3.00652780606122,0.150813592022243,0.0469916425190271,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:48:51,3.00803381222682,0.150853420216111,0.0473966521318486,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:49:01,3.00945649351712,0.150825158357691,0.0478016123338246,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:49:10,3.01086861006396,0.150808032996046,0.0482065629910975,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:49:20,3.01230491146001,0.150815049967152,0.0486115655221605,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
2024-06-19 01:49:30,3.01377175771019,0.15084167,0.0490165995321656,5,P45B,23,,,,5,400,26.8519884722222,-0.0333333333333333,25,0.00964245392187379,25.042383,-4.00895285102384,4.04948449999782,-4.00895285102384
