normalizedCapacity,voltage
8.9414879944627046e-09,1.70135262825217
6.2730375782749093e-08,1.7017344398832801
2.5064722799506001e-05,1.7003980991743799
0.00020439977421669999,1.68913465605646
0.00038373357800599998,1.6816893292496999
0.00056306299579499998,1.6696622628695501
0.00074240065625860003,1.66317146514058
0.00092173660120850002,1.6538170801782399
0.0011010730482797001,1.6463717533714901
0.0012804101932198,1.6362537451469199
0.0014597442735185,1.6276629834468099
0.0016390787961553001,1.6173540694066799
0.0018184179014247999,1.6097178367843701
0.0019977516992911999,1.5980725820353301
0.0021770861633882001,1.58604551565518
0.0023564200191008001,1.58318192842181
0.0025357519323675002,1.5688639922549701
0.0027150865414909001,1.55931870147707
0.0028944226966188999,1.5511097514080801
0.0030737560844434002,1.5444280478635599
0.0032530883572482999,1.5339282280078701
0.0034324229683746002,1.52457384304553
0.0036117548456824,1.5163648929765401
0.0037910891187662998,1.50586507312086
0.0039704260142570001,1.49555615908073
0.0041497618606322001,1.4841018101472601
0.0043290969226671997,1.4779928240494
0.0045084329132740004,1.46615666348481
0.0046877679902413002,1.4611931122803099
0.0048671044961733998,1.45298416221131
0.005046439262847,1.4417207190934
0.0052257701149672001,1.43122089923771
0.0054051093227121998,1.4232028549842799
0.0055844390047745003,1.4161393398086399
0.0057637753396286998,1.4041122734284901
0.0059431098902211002,1.39781238151508
0.0061224405584111002,1.38769437329051
0.0063017741404295001,1.3794854232215199
0.0064811061317000002,1.3678401684724799
0.0066604384110619998,1.3617311823746301
0.0068397730035451004,1.3531404206745199
0.0070191094090336003,1.34493147060553
0.0071984396080966,1.33194987514759
0.0073777722000981996,1.32755904138976
0.0075571050371472,1.3191591855052101
0.0077364410578448003,1.3109502354362199
0.0079157780475786997,1.3031230969983501
0.0080951138718440997,1.29529595856047
0.0082744455258095002,1.2874688201226001
0.0084537845545280994,1.2788780584224899
0.0086331181234568996,1.27200544906241
0.0088124560257759992,1.26475102807121
0.0089917936996110996,1.25310577332217
0.0091711305485339002,1.2494785628265701
0.0093504698394019006,1.24279685928205
0.0095298052448148998,1.2338242859508199
0.0097091416680111006,1.2263789591440699
0.0098884771767290998,1.22275174864847
0.0100678134779267,1.21358826950169
0.010247146640698699,1.20652475432604
0.010426483551966501,1.2002248624126299
0.010605820209503901,1.1967885577325901
0.010785155583269999,1.1901068541880599
0.010964490912563201,1.18323424482798
0.011143826674454699,1.17731616454568
0.011323162031468499,1.1706344610011501
0.0115024973638697,1.16700725050555
0.0116818314902589,1.15669833646543
0.011861166377231801,1.1544074666787301
0.012040503380071,1.1486802922119901
0.012219838963565899,1.14257130611414
0.012399176233938301,1.13798956654075
0.012578512676977001,1.1330260153362399
0.012757844359252601,1.12653521760727
0.0129371851373305,1.12176257221833
0.0131165189663685,1.1166081151982601
0.0132958564205961,1.1141263395960099
0.013475198155377699,1.1080173534981601
0.0136545333273385,1.1003811208758401
0.0138338694182988,1.09389032314687
0.014013206453968899,1.09121764172906
0.0141925431853082,1.0845359381845301
0.014371880017304699,1.08071782187337
0.014551216985426199,1.07804514045556
0.014730556281165401,1.07250887180438
0.0149098935364605,1.07079071946436
0.0150892292088566,1.06506354499762
0.0152685651586248,1.0599090879775599
0.015447896310825601,1.0547546309575
0.015627236530155599,1.0528455728019199
0.015806574248394999,1.0478820215974101
0.0159859120538231,1.04291847039291
0.016165244484074699,1.03852763663507
0.016344584654307499,1.03700039011061
0.016523917719460102,1.0308914040127599
0.016703254178542501,1.0270732877016
0.0168825900018813,1.0219188306815401
0.017061926868687498,1.0175279969237001
0.017241262709405899,1.01237353990364
0.0174205959831755,1.0118008224569699
0.017599930680207401,1.0089372352235999
0.017779263195992701,1.0043554956502101
0.017958589224029101,1.00091919097016
0.018137930603967501,0.99633745139677399
0.0183172662298705,0.99385567579452105
0.018496599801460199,0.990610276930037
0.0186759313775628,0.98698306643443601
0.018855267219487201,0.98450129083218396
0.019034600219463901,0.97762868147209803
0.019213933313137799,0.97667415239430899
0.019393264845504899,0.97075607211201298
0.019572598378675001,0.96674704998529704
0.0197519313845416,0.965028897645276
0.019931266390845599,0.96292893367413901
0.0201106028647038,0.95853809991630701
0.0202899372332437,0.95624723012961199
0.020469275905501499,0.95052005566287401
0.0206486093650061,0.94689284516727401
0.020827942754668798,0.94536559864281
0.021007285705811701,0.94307472885611499
0.021186621376999601,0.93982932999163105
0.021365956471588399,0.93486577878712496
0.0215452916498181,0.93276581481598797
0.021724626562294898,0.93104766247596604
0.021903962872345101,0.92875679268927103
0.022083301434507499,0.92455686474699705
0.0222626346100105,0.92341142985364999
0.022441971095725901,0.91863878446470204
0.022621309451504999,0.91348432744463803
0.022800643417755399,0.91272070418240603
0.0229799842155393,0.90756624716234302
0.023159319594156499,0.90699352971566904
0.023338654634187599,0.90336631922006805
0.023517990754760999,0.89954820290891002
0.023697325269431899,0.90050273198669994
0.023876659956114401,0.89687552149109895
0.024055993778350899,0.89153015865547702
0.024235331702720499,0.89172106447103505
0.0244146667993255,0.88923928886878201
0.024594002337731499,0.88752113652876097
0.024773338280511401,0.88122124461535001
0.024952679138162199,0.88122124461535001
0.0251320132584105,0.87587588177972797
0.0253113534317181,0.87492135270193805
0.025490692211907501,0.87511225851749597
0.025670030292618998,0.86919417823520095
0.0258493653949513,0.86881236660408501
0.02602870289337,0.86747602589518003
0.026208036646204601,0.86384881539957903
0.026387366489352401,0.85831254674839996
0.026566704848345099,0.85812164093284204
0.026746038719863599,0.85640348859282001
0.026925369585912198,0.85468533625279897
0.027104704264796099,0.85163084320387294
0.027284043785420702,0.84800363270827195
0.0274633791705838,0.84914906760162001
0.0276427189917006,0.84609457455269299
0.027822055210633301,0.84208555242597705
0.028001391555916098,0.83731290703702899
0.028180728526333399,0.83788562448370196
0.028360061362629502,0.83864924774593397
0.028539396015886301,0.83139482675473297
0.028718736497955699,0.83387660235698602
0.028898073619461,0.82929486278359599
0.029077410719567501,0.82585855810355402
0.0292567476269022,0.82547674647243796
0.029436083927472399,0.82337678250130097
0.0296154197362005,0.82165863016127905
0.029794754706627,0.815549644063426
0.029974094126293101,0.81516783243230995
0.0301534299831651,0.81535873824786798
0.030332765325253301,0.81325877427673099
0.030512101270027198,0.80924975215001504
0.030691438515534301,0.80772250562555103
0.030870775264754999,0.80695888236332003
0.031050112511043299,0.80371348349883498
0.0312294514690593,0.80428620094550896
0.031408788041296397,0.80466801257662501
0.0315881214132911,0.79932264974100298
0.031767458124200003,0.79569543924540298
0.0319467918011727,0.79493181598317098
0.032126131116851399,0.79378638108982302
0.032305469558458998,0.79015917059422303
0.0324848053439614,0.79340456945870796
0.032664139644525601,0.78595924265194905
0.032843472736449601,0.78710467754529601
0.033022808811793002,0.78443199612748504
0.033202144982581602,0.78366837286525404
0.033381478403840703,0.78118659726300099
0.033560818351833797,0.78042297400076899
0.033740157588355399,0.77507761116514695
0.033919493366765897,0.77679576350516899
0.034098832037650198,0.77374127045624197
0.034278169239461399,0.77297764719400996
0.0344575050062461,0.77087768322287298
0.0346368423037509,0.769541342513968
0.034816172630365898,0.76744137854283101
0.034995512870086502,0.76362326223167198
0.035174845280561598,0.76534141457169402
0.035354184372396,0.76018695755163002
0.0355335222145182,0.76114148662941905
0.035712857515547598,0.76037786336718804
0.035892195849536103,0.75751427613381905
0.036071529217887997,0.757132464502703
0.036250867368049701,0.75503250053156601
0.036430203727635099,0.75331434819154497
0.0366095392223586,0.75102347840484995
0.036788872652976499,0.74663264464701795
0.036968210481764602,0.74873260861815505
0.037147547938732699,0.74682355046257598
0.0373268817862486,0.74434177486032305
0.0375062180395727,0.74300543415141695
0.037685552797774503,0.74338724578253301
0.0378648900160585,0.74205090507362803
0.038044220838356499,0.74071456436472205
0.038223560429336098,0.73766007131579503
0.0384028985264699,0.73556010734465804
0.0385822325340716,0.73670554223800599
0.038761570780114302,0.73575101316021596
0.038940906845674098,0.73365104918907897
0.039120243630233101,0.73097836777126801
0.039299582129924703,0.73059655614015295
0.039478919439355199,0.729451121246805
0.039658253982668597,0.72677843982899404
0.039837590529298597,0.72620572238231995
0.040016925017277202,0.72696934564455196
0.040196264476705497,0.72372394678006702
0.040375603644098201,0.72276941770227798
0.040554940595828301,0.72200579444004598
0.040734273707806301,0.71914220720667699
0.040913609380195698,0.71284231529326603
0.041092940965219198,0.71818767812888795
0.041272284061674797,0.71417865600217201
0.041451619770291499,0.71417865600217201
0.041630955677094898,0.71093325713768696
0.041810289370912197,0.70940601061322395
0.041989624186964697,0.71016963387545495
0.042168952152232701,0.70940601061322395
0.042348294979922298,0.70711514082652904
0.042527631927771897,0.70558789430206503
0.042706965481651801,0.70711514082652904
0.042886297176160902,0.70310611869981199
0.043065636023670001,0.69833347331086404
0.043244973047472199,0.70119706054423303
0.043424306885413197,0.69909709657309604
0.043603644485941701,0.69776075586419095
0.043782980494227401,0.69756985004863303
0.043962314855992397,0.69432445118414798
0.044141651707190997,0.69623350933972705
0.044320985277928902,0.69451535699970601
0.0445003207371822,0.69432445118414798
0.0446796602590857,0.68897908834852595
0.044858997248304597,0.68821546508629505
0.045038327737329603,0.68630640693071598
0.045217666093425798,0.68477916040625197
0.045396993623540299,0.68764274763962097
0.045576329390491999,0.68687912437738896
0.045755669373486602,0.68401553714401997
0.045935006726874401,0.68096104409509395
0.046114338760680398,0.68019742083286205
0.046293673178066402,0.680579232463978
0.046473011406802101,0.68000651501730403
0.046652344393724003,0.67924289175507202
0.046831678058458601,0.67599749289058797
0.047011017625803203,0.67714292778393503
0.0471903529599366,0.67561568125947202
0.047369688355764002,0.67676111615281997
0.047549023472044399,0.67389752891945098
0.047728357901446,0.67370662310389295
0.047907694545510603,0.67237028239498697
0.048087028340509,0.67160665913275597
0.048266363008949001,0.66874307189938698
0.048445698130985197,0.67007941260829196
0.048625028981621798,0.66778854282159705
0.048804357517539199,0.66683401374380802
0.048983691771955697,0.66740673119048199
0.049163023892655699,0.66568857885045996
0.049342359855115203,0.66473404977267103
0.049521695633613798,0.66282499161709196
0.0497010266856086,0.65900687530593305
0.049880364956147102,0.66091593346151201
0.050059697965427398,0.66053412183039695
0.050239032619525101,0.65900687530593305
0.050418365010930097,0.65709781715035398
0.050597701660292899,0.65614328807256395
0.050777036386493099,0.65595238225700603
0.050956372881701899,0.65671600551923803
0.051135704343755903,0.65537966481033305
0.051315034274523802,0.65232517176140603
0.051494365206769602,0.65156154849917403
0.051673699559809397,0.651370642683616
0.0518530345342441,0.64984339615915299
0.0520323718479953,0.64793433800357403
0.052211708902885103,0.64831614963468998
0.052391042697386002,0.64812524381913195
0.052570377863342503,0.64736162055690005
0.052749711496872499,0.64678890311022597
0.052929049914138597,0.64545256240132098
0.0531083840481456,0.64392531587685797
0.053287721919731398,0.64277988098351002
0.053467058591271897,0.64201625772127802
0.053646393131858303,0.64163444609016296
0.0538257248859174,0.64029810538125698
0.054005059458181501,0.63915267048791002
0.054184398065001402,0.636098177438983
0.054363731334291801,0.63724361233233096
0.054543067419892399,0.63724361233233096
0.054722402806805501,0.63667089488565698
0.054901738158188697,0.63247096694338301
0.055081073975052103,0.63342549602117204
0.0552604084153289,0.63380730765228799
0.055439746180107802,0.63285277857449795
0.055619081911402302,0.62865285063222398
0.055798417696070399,0.63113462623447703
0.055977752552076702,0.631707343681151
0.056157088210980199,0.62865285063222398
0.056336425772444097,0.62407111105883395
0.056515758620755703,0.62808013318555
0.056695094493030798,0.62407111105883395
0.056874434704032098,0.62674379247664502
0.057053769820268503,0.62578926339885499
0.057233105923475497,0.62311658198104503
0.0574124404877938,0.62349839361215997
0.057591778732623597,0.62273477034992897
0.057771114841795403,0.62120752382546496
0.057950450206184799,0.62273477034992897
0.058129786383019799,0.61681669006763296
0.058309124387105303,0.61987118311655998
0.058488454920471,0.61777121914542299
0.058667793442120697,0.61872574822321202
0.058847131318410101,0.61815303077653905
0.059026466491207297,0.61471672609649597
0.059205801539441702,0.61643487843651701
0.059385137326242697,0.61471672609649597
0.059564471454898897,0.61185313886312698
0.059743806268785601,0.61509853772761203
0.059923141420353598,0.61089860978533805
0.060102473111158301,0.611280421416454
0.060281812185654697,0.60784411673641103
0.060461147103761902,0.60746230510529498
0.060640482318566703,0.60727139928973695
0.060819819149306197,0.606889587658622
0.060999153624459401,0.60708049347417903
0.061178490508517598,0.606889587658622
0.061357822060571103,0.60498052950304204
0.061537161072337303,0.60402600042525301
0.061716497079835002,0.60288056553190505
0.061895835550252597,0.60574415276527405
