normalizedCapacity,voltage
0.0,1.02234
0.00016061999317365007,1.01976
0.00016061999317365007,1.01718
0.00016061999317365007,1.0146
0.00016061999317365007,1.01202
0.00016061999317365007,1.00944
0.00032123998634730035,1.00687
0.00032123998634730035,1.00429
0.00032123998634730035,1.00171
0.00032123998634730035,0.99913
0.00032123998634730035,0.99655
0.00032123998634730035,0.99397
0.00048185997952095063,0.9914
0.00048185997952095063,0.98882
0.00048185997952095063,0.98624
0.00048185997952095063,0.98366
0.00048185997952095063,0.98108
0.00048185997952095063,0.9785
0.00048185997952095063,0.97593
0.00048185997952095063,0.97335
0.0006424799726946009,0.97077
0.0006424799726946009,0.96819
0.0006424799726946009,0.96561
0.0006424799726946009,0.96304
0.0006424799726946009,0.96046
0.0006424799726946009,0.95788
0.0006424799726946009,0.9553
0.0006424799726946009,0.95272
0.0008030999658682512,0.95014
0.0008030999658682512,0.94757
0.0008030999658682512,0.94499
0.0008030999658682512,0.94241
0.0008030999658682512,0.93983
0.0008030999658682512,0.93725
0.0008030999658682512,0.93467
0.0008030999658682512,0.9321
0.0009637199590419015,0.92952
0.0009637199590419015,0.92694
0.0009637199590419015,0.92436
0.0009637199590419015,0.92178
0.0009637199590419015,0.9192
0.0009637199590419015,0.91663
0.0009637199590419015,0.91405
0.0009637199590419015,0.91147
0.0011243399522155519,0.90889
0.0011243399522155519,0.90631
0.0011243399522155519,0.90373
0.0011243399522155519,0.90116
0.0011243399522155519,0.89858
0.0011243399522155519,0.896
0.0011243399522155519,0.89342
0.0012849599453892025,0.89084
0.0012849599453892025,0.88826
0.0012849599453892025,0.88569
0.0012849599453892025,0.88311
0.0012849599453892025,0.88053
0.0012849599453892025,0.87795
0.0012849599453892025,0.87537
0.0012849599453892025,0.87279
0.0014455799385628529,0.87022
0.0014455799385628529,0.86764
0.0014455799385628529,0.86506
0.0014455799385628529,0.86248
0.0014455799385628529,0.8599
0.001606199931736503,0.85732
0.001606199931736503,0.85475
0.001606199931736503,0.85217
0.001606199931736503,0.84959
0.001606199931736503,0.84701
0.0017567811753368002,0.84443
0.0017567811753368002,0.84185
0.0017567811753368002,0.83928
0.0017567811753368002,0.8367
0.0017567811753368002,0.83412
0.0019174011685104506,0.83154
0.0019174011685104506,0.82896
0.0019174011685104506,0.82639
0.0019174011685104506,0.82381
0.0019174011685104506,0.82123
0.0020780211616841008,0.81865
0.0020780211616841008,0.81607
0.0020780211616841008,0.81349
0.0020780211616841008,0.81092
0.002238641154857751,0.80834
0.002238641154857751,0.80576
0.002238641154857751,0.80318
0.002399261148031401,0.8006
0.002399261148031401,0.79802
0.002399261148031401,0.79545
0.002559881141205052,0.79287
0.002559881141205052,0.79029
0.002559881141205052,0.78771
0.002720501134378702,0.78513
0.002720501134378702,0.78255
0.002720501134378702,0.77998
0.0028811211275523523,0.7774
0.0028811211275523523,0.77482
0.0028811211275523523,0.77224
0.0028811211275523523,0.76966
0.0030417411207260023,0.76708
0.0030417411207260023,0.76451
0.0030417411207260023,0.76193
0.003202361113899653,0.75935
0.003202361113899653,0.75677
0.003202361113899653,0.75419
0.003362981107073304,0.75161
0.003362981107073304,0.74904
0.0035236011002469534,0.74646
0.0035236011002469534,0.74388
0.0036842210934206043,0.7413
0.0036842210934206043,0.73872
0.0038448410865942542,0.73614
0.0038448410865942542,0.73357
0.004005461079767905,0.73099
0.004005461079767905,0.72841
0.004166081072941555,0.72583
0.004166081072941555,0.72325
0.004326701066115206,0.72067
0.004326701066115206,0.7181
0.004487321059288856,0.71552
0.004487321059288856,0.71294
0.004647941052462506,0.71036
0.004647941052462506,0.70778
0.004808561045636156,0.70521
0.004808561045636156,0.70263
0.0049691810388098065,0.70005
0.0051298010319834565,0.69747
0.0051298010319834565,0.69489
0.005290421025157107,0.69231
0.005451041018330757,0.68974
0.005451041018330757,0.68716
0.005611661011504408,0.68458
0.005772281004678058,0.682
0.005772281004678058,0.67942
0.005932900997851707,0.67684
0.006093520991025358,0.67427
0.006093520991025358,0.67169
0.006254140984199009,0.66911
0.006254140984199009,0.66653
0.006575380970546309,0.66395
0.006575380970546309,0.66137
0.0067360009637199595,0.6588
0.00689662095689361,0.65622
0.007057240950067261,0.65364
0.00721786094324091,0.65106
0.00721786094324091,0.64848
0.00737848093641456,0.6459
0.007539100929588211,0.64333
0.007699720922761862,0.64075
0.00786034091593551,0.63817
0.00786034091593551,0.63559
0.008181580902282812,0.63301
0.008342200895456462,0.63043
0.008502820888630113,0.62786
0.00865340213223041,0.62528
0.00865340213223041,0.6227
0.00881402212540406,0.62012
0.00913526211175136,0.61754
0.00913526211175136,0.61496
0.00929588210492501,0.61239
0.009617122091272311,0.60981
0.009777742084445961,0.60723
0.009938362077619611,0.60465
0.010098982070793263,0.60207
0.010259602063966913,0.59949
0.010420222057140561,0.59692
0.010580842050314213,0.59434
0.010580842050314213,0.59176
0.010580842050314213,0.58402
0.010741462043487863,0.58145
0.010902082036661515,0.57887
0.010902082036661515,0.58918
0.010902082036661515,0.57371
0.011062702029835163,0.57629
0.011223322023008814,0.5866
0.011383942016182464,0.57113
0.011544562009356116,0.56856
0.011705182002529764,0.56598
0.012187041982050716,0.5634
0.012668901961571668,0.55051
0.012668901961571668,0.55824
0.012829521954745318,0.56082
0.01299014194791897,0.54793
0.013150761941092617,0.55309
0.013150761941092617,0.54535
0.013311381934266267,0.55566
0.013472001927439919,0.54277
0.013953861906960869,0.54019
0.014435721886481822,0.53762
0.014596341879655472,0.53504
0.01491758186600277,0.53246
0.01538940309595037,0.52988
0.015871263075471317,0.5273
0.016353123054992272,0.52472
0.016995603027686875,0.52215
0.01715622302086052,0.51957
0.017477463007207823,0.52756
0.01763808300038147,0.51699
0.017959322986728775,0.52498
0.018280562973076075,0.51441
0.018601802959423375,0.5224
0.018762422952597023,0.51183
0.019083662938944326,0.51983
0.019244282932117978,0.50951
0.019565522918465278,0.51725
0.019886762904812574,0.51467
0.019886762904812574,0.50719
0.020529242877507178,0.50513
0.020529242877507178,0.51209
0.02068986287068083,0.50771
0.02085048286385448,0.50281
0.021011102857028133,0.51029
0.02133234284337543,0.50049
0.02133234284337543,0.50513
0.02149296283654908,0.49997
0.02181420282289638,0.50255
0.022135442809243684,0.49765
0.02276788403236493,0.49585
0.02324974401188588,0.49353
0.024052843977754132,0.49095
0.024855943943622387,0.48837
0.025659043909490635,0.48657
0.026301523882185235,0.4845
0.02710462384805349,0.4827
0.027907723813921738,0.48038
0.02903206376613729,0.4778
0.029985744975605837,0.47548
0.030788844941474092,0.47316
0.03191318489368965,0.47058
0.0330375248459052,0.468
0.0340012448049471,0.46542
0.03512558475716265,0.46284
0.0360792659666312,0.46027
0.037364225912020405,0.45924
0.03768546589836771,0.45666
0.03880980585058325,0.45408
0.03993414580279881,0.4515
0.040897865761840714,0.44892
0.042022205714056265,0.44634
0.04313650691669846,0.44377
0.04410022687574037,0.44222
0.04458208685526132,0.44016
0.045706426807476865,0.43758
0.04683076675969242,0.435
0.04779448671873432,0.43242
0.04891882667094987,0.42984
0.05003312787359207,0.42726
0.050996847832633974,0.42469
0.052121187784849525,0.42365
0.05260304776437048,0.42108
0.053727387716586035,0.4185
0.05469110767562793,0.41592
0.05581544762784348,0.41334
0.056769128837312034,0.41154
0.057411608810006634,0.40973
0.05837532876904853,0.40715
0.05949966872126409,0.40458
0.06046338868030599,0.40277
