voltage,normalizedCapacity
1.50017910999985,0
1.4995608782605077,0
1.4989426465211653,0
1.4983244147818229,0
1.4977061830424805,0
1.4970879513031381,0
1.4964697195637957,0
1.4958514878244531,0
1.4952332560851109,0
1.4946150243457683,0
1.4939967926064259,0
1.4933785608670838,0
1.4927603291277414,0
1.4921420973883988,0
1.4915238656490566,0
1.4909056339097142,1.3454448714911795e-05
1.4902874021703718,4.296362209166225e-05
1.4896691704310292,7.2472795468423248e-05
1.489050938691687,0.0001019819688451
1.4884327069523446,0.00013149114222189999
1.4878144752130025,0.0001610003155986
1.4871962434736601,0.00019050948897539999
1.4865780117343177,0.0002200186623521
1.4859597799949751,0.0002493409319276
1.4853415482556325,0.000278463348565
1.4847233165162903,0.00030758576520240001
1.4841050847769479,0.0003367081818397
1.4834868530376055,0.00040260498512110002
1.4828686212982629,0.00046869761099949998
1.4822503895589207,0.00053479023687790005
1.4816321578195784,0.00060088286275619999
1.4810139260802355,0.00066697548863469997
1.4803956943408936,0.00073306811451300002
1.4797774626015512,0.00079927847014110004
1.4791592308622088,0.00086575778140999995
1.4785409991228662,0.00093223709267889997
1.477922767383524,0.00099437257583109991
1.4773045356441816,0.0010225187409476999
1.476686303904839,0.0010506649060643999
1.4760680721654966,0.0010788110711810999
1.4754498404261545,0.0011069572362977999
1.4748316086868121,0.0011351034014145001
1.4742133769474697,0.0011632495665310999
1.4735951452081271,0.0011913957316477999
1.4729769134687849,0.0012195419165136
1.4723586817294425,0.0012476881057968999
1.4717404499900999,0.0012758342950802001
1.4711222182507575,0.0013039804843634
1.4705039865114151,0.0013321266736466
1.4698857547720727,0.0013602728629299001
1.4692675230327303,0.0013884190522132
1.4686492912933882,0.0014165652414964
1.4680310595540458,0.0014447114307795999
1.4674128278147032,0.0014728576200629001
1.4667945960753608,0.0015011239747798001
1.4661763643360186,0.0015296343452376
1.465558132596676,0.001612955806924
1.4649399008573336,0.0016980813946367
1.4643216691179914,0.0017832069823494
1.4637034373786491,0.0018683325700621001
1.4630852056393064,0.0019534581577748998
1.4624669738999641,0.0020385837454876001
1.4618487421606221,0.0021237093332002999
1.4612305104212793,0.0022088349209130002
1.4606122786819369,0.002257744584565
1.4599940469425945,0.0023041278855175
1.4593758152032523,0.0023503416095938001
1.4587575834639095,0.0023965553336701998
1.4581393517245671,0.0024427690577466001
1.4575211199852249,0.0024889827818229001
1.4569028882458823,0.0025351965058992999
1.4562846565065402,0.0025814102299755999
1.4556664247671978,0.0026276239540520001
1.4550481930278556,0.0026738376781283001
1.454429961288513,0.0027200514022046999
1.4538117295491706,0.0027662822345591999
1.4531934978098282,0.0028128598567681998
1.4525752660704858,0.0028488626507317
1.4519570343311434,0.0028794516298435999
1.451338802591801,0.0029100406089555002
1.4507205708524586,0.0029406295880674001
1.4501023391131165,0.0029712185671792999
1.4494841073737741,0.0030018075462912002
1.4488658756344317,0.0030323965254031001
1.4482476438950893,0.0030629855045149999
1.4476294121557467,0.0030935744836268998
1.4470111804164043,0.0031241635078378001
1.4463929486770619,0.0031547526664005999
1.4457747169377195,0.0031853418249634001
1.4451564851983771,0.0032159309835261998
1.4445382534590347,0.003246520142089
1.4439200217196924,0.0032771093006518002
1.44330178998035,0.0033076984592145999
1.4426835582410076,0.0033382876177774001
1.4420653265016652,0.0033688767763403
1.4414470947623228,0.0034008485631222001
1.4408288630229804,0.0034345616567730002
1.440210631283638,0.0034684310379498999
1.4395923995442956,0.0035024871541924
1.4389741678049532,0.0035365432704348001
1.4383559360656109,0.0035705993866772998
1.4377377043262685,0.0036046555029198
1.4371194725869261,0.0036387116191623002
1.4365012408475837,0.0036727677354047002
1.4358830091082413,0.0037068238516472
1.4352647773688989,0.0037408799678897002
1.4346465456295563,0.0037749360841321002
1.4340283138902139,0.0038089922003745999
1.4334100821508715,0.0038429273817383001
